ADM0_NAME,ADM1_NAME,ADM2_NAME,Income_Category,Income_Month,Income_Year,IncomeValue,Income_DataSource
Lao People's Democratic Republic,Champasak,,Other,11,2006,4.471544715,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Houaphan,,Agro - Fishing,11,2006,0.411522634,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Houaphan,,Agro - Livestock,11,2006,1.646090535,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Houaphan,,Agro - Food&Cash Crop,11,2006,87.65432099,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Houaphan,,Commerce - Petty Trade,11,2006,2.057613169,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Houaphan,,Labor - Artisan/Skilled,11,2006,0.823045267,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Houaphan,,Labor - Daily/Unskilled - Agro,11,2006,0.411522634,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Houaphan,,Labor - Daily/Unskilled - NonAgro,11,2006,0.823045267,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Houaphan,,Labor - Salary/Regular,11,2006,4.526748971,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Houaphan,,Non-Wage - Remittance/Fam. Aid,11,2006,1.234567901,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Houaphan,,Ntrl Rsrc - Hunter/Gatherer,11,2006,0.411522634,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Khammouan,,Agro - Fishing,11,2006,0.816326531,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Khammouan,,Agro - Livestock,11,2006,1.224489796,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Khammouan,,Agro - Food&Cash Crop,11,2006,73.06122449,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Khammouan,,Commerce - Petty Trade,11,2006,4.897959184,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Khammouan,,Labor - Artisan/Skilled,11,2006,1.632653061,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Khammouan,,Labor - Daily/Unskilled - Agro,11,2006,10.20408163,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Khammouan,,Labor - Daily/Unskilled - NonAgro,11,2006,4.081632653,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Khammouan,,Labor - Salary/Regular,11,2006,0.816326531,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Khammouan,,Non-Wage - Pension/Benefit,11,2006,0.408163265,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Khammouan,,Ntrl Rsrc - Hunter/Gatherer,11,2006,2.040816327,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Khammouan,,Other,11,2006,0.816326531,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louang-Namtha,,Agro - Livestock,11,2006,1.666666667,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louang-Namtha,,Agro - Food&Cash Crop,11,2006,93.33333333,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louang-Namtha,,Labor - Artisan/Skilled,11,2006,0.833333333,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louang-Namtha,,Labor - Daily/Unskilled - Agro,11,2006,0.833333333,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louang-Namtha,,Labor - Daily/Unskilled - NonAgro,11,2006,0.416666667,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louang-Namtha,,Labor - Salary/Regular,11,2006,2.916666667,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louangphabang,,Agro - Livestock,11,2006,6.967213115,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louangphabang,,Agro - Food&Cash Crop,11,2006,78.27868852,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louangphabang,,Commerce - Petty Trade,11,2006,2.868852459,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louangphabang,,Labor - Artisan/Skilled,11,2006,3.68852459,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louangphabang,,Labor - Daily/Unskilled - Agro,11,2006,0.409836066,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louangphabang,,Labor - Daily/Unskilled - NonAgro,11,2006,0.819672131,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louangphabang,,Labor - Salary/Regular,11,2006,0.409836066,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louangphabang,,Non-Wage - Remittance/Fam. Aid,11,2006,2.049180328,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louangphabang,,Ntrl Rsrc - Hunter/Gatherer,11,2006,3.278688525,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Louangphabang,,Other,11,2006,1.229508197,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Oudomxai,,Agro - Livestock,11,2006,5.263157895,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Oudomxai,,AgroCmrc - Food Processing,11,2006,0.809716599,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Oudomxai,,Agro - Food&Cash Crop,11,2006,82.59109312,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Oudomxai,,Commerce - Petty Trade,11,2006,0.809716599,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Oudomxai,,Labor - Daily/Unskilled - Agro,11,2006,2.024291498,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Oudomxai,,Labor - Daily/Unskilled - NonAgro,11,2006,0.809716599,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Oudomxai,,Labor - Salary/Regular,11,2006,6.072874494,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Oudomxai,,Ntrl Rsrc - Hunter/Gatherer,11,2006,1.214574899,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Oudomxai,,Other,11,2006,0.4048583,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Phongsali,,Agro - Fishing,11,2006,0.406504065,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Phongsali,,Agro - Livestock,11,2006,0.81300813,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Phongsali,,Agro - Food&Cash Crop,11,2006,71.95121951,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Phongsali,,Commerce - Petty Trade,11,2006,2.032520325,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Phongsali,,Labor - Artisan/Skilled,11,2006,0.81300813,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Phongsali,,Labor - Daily/Unskilled - Agro,11,2006,0.81300813,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Phongsali,,Labor - Daily/Unskilled - NonAgro,11,2006,0.406504065,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Phongsali,,Labor - Salary/Regular,11,2006,0.406504065,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Phongsali,,Other,11,2006,22.35772358,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Salavan,,Agro - Livestock,11,2006,2.074688797,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Salavan,,AgroCmrc - Food Processing,11,2006,0.414937759,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Salavan,,Agro - Food&Cash Crop,11,2006,90.45643154,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Salavan,,Commerce - Petty Trade,11,2006,2.074688797,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Salavan,,Labor - Artisan/Skilled,11,2006,1.244813278,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Salavan,,Labor - Daily/Unskilled - NonAgro,11,2006,0.414937759,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Salavan,,Labor - Salary/Regular,11,2006,0.829875519,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Salavan,,Ntrl Rsrc - Hunter/Gatherer,11,2006,0.829875519,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Salavan,,Other,11,2006,1.659751037,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Savannakhet,,Agro - Livestock,11,2006,1.826484018,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Savannakhet,,Agro - Food&Cash Crop,11,2006,92.69406393,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Savannakhet,,Commerce - Petty Trade,11,2006,1.826484018,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Savannakhet,,Labor - Artisan/Skilled,11,2006,0.456621005,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Savannakhet,,Labor - Daily/Unskilled - Agro,11,2006,1.826484018,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Savannakhet,,Labor - Daily/Unskilled - NonAgro,11,2006,0.456621005,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Savannakhet,,Other,11,2006,0.913242009,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Vientiane,,Agro - Fishing,11,2006,1.204819277,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Vientiane,,Agro - Livestock,11,2006,8.032128514,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Vientiane,,Agro - Food&Cash Crop,11,2006,74.69879518,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Vientiane,,Commerce - Petty Trade,11,2006,3.212851406,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Vientiane,,Labor - Artisan/Skilled,11,2006,4.819277108,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Vientiane,,Labor - Daily/Unskilled - Agro,11,2006,2.81124498,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Vientiane,,Labor - Daily/Unskilled - NonAgro,11,2006,1.606425703,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Vientiane,,Labor - Salary/Regular,11,2006,0.803212851,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Vientiane,,Ntrl Rsrc - Hunter/Gatherer,11,2006,1.606425703,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Vientiane,,Other,11,2006,1.204819277,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xaignabouli,,Agro - Fishing,11,2006,0.4048583,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xaignabouli,,Agro - Livestock,11,2006,2.429149798,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xaignabouli,,Agro - Food&Cash Crop,11,2006,92.30769231,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xaignabouli,,Commerce - Petty Trade,11,2006,2.024291498,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xaignabouli,,Labor - Daily/Unskilled - Agro,11,2006,1.619433198,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xaignabouli,,Labor - Daily/Unskilled - NonAgro,11,2006,0.4048583,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xaignabouli,,Labor - Salary/Regular,11,2006,0.809716599,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xekong,,Agro - Fishing,11,2006,4.583333333,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xekong,,Agro - Livestock,11,2006,5,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xekong,,AgroCmrc - Food Processing,11,2006,0.416666667,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xekong,,Agro - Food&Cash Crop,11,2006,62.5,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xekong,,Commerce - Petty Trade,11,2006,1.25,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xekong,,Labor - Artisan/Skilled,11,2006,2.5,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xekong,,Labor - Daily/Unskilled - Agro,11,2006,6.666666667,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xekong,,Labor - Daily/Unskilled - NonAgro,11,2006,4.166666667,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xekong,,Labor - Salary/Regular,11,2006,11.66666667,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xekong,,Non-Wage - Pension/Benefit,11,2006,0.416666667,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xekong,,Ntrl Rsrc - Hunter/Gatherer,11,2006,0.416666667,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xekong,,Other,11,2006,0.416666667,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xiangkhouang,,Agro - Fishing,11,2006,1.659751037,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xiangkhouang,,Agro - Livestock,11,2006,4.564315353,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xiangkhouang,,Agro - Food&Cash Crop,11,2006,80.91286307,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xiangkhouang,,Commerce - Petty Trade,11,2006,2.489626556,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xiangkhouang,,Labor - Artisan/Skilled,11,2006,0.829875519,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xiangkhouang,,Labor - Daily/Unskilled - Agro,11,2006,0.829875519,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xiangkhouang,,Labor - Daily/Unskilled - NonAgro,11,2006,1.659751037,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xiangkhouang,,Labor - Salary/Regular,11,2006,2.074688797,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xiangkhouang,,Non-Wage - Pension/Benefit,11,2006,0.829875519,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xiangkhouang,,Ntrl Rsrc - Hunter/Gatherer,11,2006,0.829875519,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,Xiangkhouang,,Other,11,2006,3.319502075,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,Agro - Fishing,11,2006,1.181608014,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,Agro - Livestock,11,2006,5.060364757,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,AgroCmrc - Food Processing,11,2006,0.308245569,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,Agro - Food&Cash Crop,11,2006,78.191626,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,Commerce - Petty Trade,11,2006,2.337528898,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,Labor - Artisan/Skilled,11,2006,1.72103776,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,Labor - Daily/Unskilled - Agro,11,2006,2.311841767,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,Labor - Daily/Unskilled - NonAgro,11,2006,1.977909068,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,Labor - Salary/Regular,11,2006,2.671461598,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,Non-Wage - Pension/Benefit,11,2006,0.128435654,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,Non-Wage - Remittance/Fam. Aid,11,2006,0.256871307,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,Ntrl Rsrc - Hunter/Gatherer,11,2006,1.001798099,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Lao People's Democratic Republic,,,Other,11,2006,2.851271513,"WFP VAM Comprehensive Food Security and Vulnerability Analysis (CFSVA), 2007"
Liberia,Bomi,,Agro - Food Crops,8,2010,45.6,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bomi,,Agro - Food&Cash Crop,8,2010,17,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bomi,,AgroCmrc - Food Processing,8,2010,6.4,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bomi,,Commerce - Business/Trading,8,2010,2.4,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bomi,,Commerce - Petty Trade,8,2010,0.4,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bomi,,Labor - Artisan/Skilled,8,2010,2.8,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bomi,,Labor - Daily/Unskilled - Mixed,8,2010,11,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bomi,,Labor - Salary/Regular,8,2010,6.8,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bomi,,Non-Wage - Pension/Benefit,8,2010,0.4,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bomi,,Non-Wage - Remittance/Fam. Aid,8,2010,3.6,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bomi,,Ntrl Rsrc - Mining/Forestry,8,2010,1.2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bomi,,Other,8,2010,2.4,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bong,,Agro - Food Crops,8,2010,38.84615385,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bong,,Agro - Food&Cash Crop,8,2010,8.653846154,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bong,,AgroCmrc - Food Processing,8,2010,11.15384615,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bong,,Commerce - Business/Trading,8,2010,1.153846154,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bong,,Commerce - Petty Trade,8,2010,0.192307692,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bong,,Labor - Artisan/Skilled,8,2010,2.5,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bong,,Labor - Daily/Unskilled - Mixed,8,2010,11.34615385,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bong,,Labor - Salary/Regular,8,2010,12.11538462,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bong,,Non-Wage - Pension/Benefit,8,2010,0.384615385,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bong,,Non-Wage - Remittance/Fam. Aid,8,2010,6.538461538,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bong,,Ntrl Rsrc - Mining/Forestry,8,2010,0.769230769,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Bong,,Other,8,2010,6.346153846,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Gbarpolu,,Agro - Food Crops,8,2010,56.6,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Gbarpolu,,Agro - Food&Cash Crop,8,2010,10.8,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Gbarpolu,,AgroCmrc - Food Processing,8,2010,6,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Gbarpolu,,Commerce - Business/Trading,8,2010,6.4,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Gbarpolu,,Labor - Artisan/Skilled,8,2010,0.8,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Gbarpolu,,Labor - Daily/Unskilled - Mixed,8,2010,7.2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Gbarpolu,,Labor - Salary/Regular,8,2010,7.2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Gbarpolu,,Non-Wage - Pension/Benefit,8,2010,0.2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Gbarpolu,,Non-Wage - Remittance/Fam. Aid,8,2010,2.6,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Gbarpolu,,Ntrl Rsrc - Mining/Forestry,8,2010,2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
Liberia,Gbarpolu,,Other,8,2010,0.2,"WFP VAM The State of Food and Nutrition Insecurity in Liberia - Comprehensive Food Security and Nutrition Survey (CFSVA), 2010"
